ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11862475,JC474623,10/16/2019 09:59:00 AM,017XX W 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0611,006,17,71,15,1165966,1852305,2019,10/23/2019 04:17:05 PM,41.750304023,-87.667398352,"(41.750304023, -87.667398352)"
11862533,JC474774,10/16/2019 11:37:00 AM,066XX S EVANS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,0321,003,20,42,15,1182360,1861154,2019,10/24/2019 03:57:38 PM,41.774222681,-87.607049903,"(41.774222681, -87.607049903)"
11870440,JC484141,10/23/2019 10:17:00 PM,002XX W 47TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESTAURANT,false,false,0925,009,3,37,04A,1175218,1873802,2019,10/30/2019 03:56:31 PM,41.809092623,-87.632853216,"(41.809092623, -87.632853216)"
11864279,JC476682,10/17/2019 08:50:00 PM,085XX S WALLACE ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,false,false,0622,006,21,71,15,1173793,1848274,2019,10/24/2019 04:04:33 PM,41.739072623,-87.638835937,"(41.739072623, -87.638835937)"
11864320,JC476753,10/17/2019 10:09:00 PM,122XX S SANGAMON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0524,005,34,53,15,1172212,1823582,2019,10/24/2019 04:04:33 PM,41.671348907,-87.645351154,"(41.671348907, -87.645351154)"
11863318,JC475655,10/17/2019 01:40:00 AM,105XX S YATES AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,0434,004,7,51,04A,1194208,1835584,2019,10/24/2019 04:04:33 PM,41.703773632,-87.56445552,"(41.703773632, -87.56445552)"
11864107,JC476213,10/17/2019 02:13:00 PM,053XX S ARCHER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0815,008,14,56,04A,1145436,1869819,2019,10/24/2019 04:04:33 PM,41.798776828,-87.742189423,"(41.798776828, -87.742189423)"
11864291,JC476693,10/17/2019 08:00:00 PM,049XX W HARRISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1533,015,29,25,15,1143686,1896882,2019,10/24/2019 04:04:33 PM,41.873074434,-87.747930778,"(41.873074434, -87.747930778)"
11863607,JC475803,10/17/2019 08:14:00 AM,040XX W VAN BUREN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1132,011,28,26,15,1149620,1897720,2019,10/24/2019 04:04:33 PM,41.87526088,-87.726122252,"(41.87526088, -87.726122252)"
11867490,JC475884,10/17/2019 10:10:00 AM,084XX S PAULINA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,false,false,0614,006,21,71,04A,1166481,1848684,2019,10/24/2019 04:04:33 PM,41.740356525,-87.665614119,"(41.740356525, -87.665614119)"
11863253,JC475625,10/17/2019 12:00:00 AM,018XX W 47TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0931,009,15,61,15,1165006,1873524,2019,10/24/2019 04:04:33 PM,41.808552056,-87.670316719,"(41.808552056, -87.670316719)"
11864325,JC476453,10/17/2019 05:30:00 PM,031XX W HURON ST,041A,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1221,012,27,23,04B,1155449,1904498,2019,04/02/2020 03:49:18 PM,41.893745225,-87.704538011,"(41.893745225, -87.704538011)"
11863677,JC475989,10/17/2019 11:34:00 AM,107XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0513,005,9,49,03,1180813,1833884,2019,10/24/2019 04:04:33 PM,41.699426315,-87.613556922,"(41.699426315, -87.613556922)"
11864000,JC476464,10/17/2019 05:38:00 PM,057XX S SPRINGFIELD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0822,008,13,62,04A,1151347,1866439,2019,10/24/2019 04:04:33 PM,41.789388008,-87.720600563,"(41.789388008, -87.720600563)"
11863881,JC476271,10/17/2019 03:25:00 PM,101XX S INDIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0511,005,9,49,15,1179371,1837881,2019,10/24/2019 04:04:33 PM,41.710427575,-87.618715409,"(41.710427575, -87.618715409)"
11863903,JC476330,10/17/2019 04:00:00 PM,076XX S HARVARD AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,0623,006,17,69,26,1175385,1854482,2019,10/24/2019 04:04:33 PM,41.756072741,-87.632817995,"(41.756072741, -87.632817995)"
11863463,JC475752,10/17/2019 07:16:00 AM,028XX W ARTHINGTON ST,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,false,false,1135,011,28,27,04B,1157623,1895914,2019,10/24/2019 04:04:33 PM,41.870145914,-87.696787454,"(41.870145914, -87.696787454)"
11864295,JC476676,10/17/2019 08:43:00 PM,052XX W QUINCY ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1522,015,29,25,04B,1141377,1898497,2019,04/23/2020 03:44:36 PM,41.877549102,-87.756368477,"(41.877549102, -87.756368477)"
11864316,JC476790,10/17/2019 11:30:00 PM,082XX S PRAIRIE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0631,006,6,44,04A,1179464,1850507,2019,10/24/2019 04:04:33 PM,41.745072774,-87.617990568,"(41.745072774, -87.617990568)"
11864309,JC476529,10/17/2019 06:20:00 PM,044XX S CALIFORNIA AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0922,009,15,58,04B,1158442,1875109,2019,05/05/2020 03:49:49 PM,41.813037935,-87.694348906,"(41.813037935, -87.694348906)"
11863283,JC475663,10/17/2019 02:11:00 AM,047XX W JACKSON BLVD,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,1131,011,28,25,03,1144908,1898272,2019,10/24/2019 04:04:33 PM,41.876865807,-87.743409103,"(41.876865807, -87.743409103)"
11864274,JC476740,10/17/2019 10:05:00 PM,012XX S CENTRAL PARK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,1021,010,24,29,15,1152563,1894285,2019,10/24/2019 04:04:33 PM,41.865777219,-87.715407437,"(41.865777219, -87.715407437)"
11864223,JC476619,10/17/2019 07:17:00 PM,055XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0711,007,20,68,15,1172246,1868082,2019,10/24/2019 04:04:33 PM,41.7934623,-87.643922164,"(41.7934623, -87.643922164)"
11864281,JC476721,10/17/2019 09:30:00 PM,041XX W ROOSEVELT RD,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1132,011,24,29,03,1148772,1894380,2019,10/24/2019 04:04:33 PM,41.866111947,-87.72932209,"(41.866111947, -87.72932209)"
11864045,JC476487,10/17/2019 05:14:00 PM,010XX E 91ST ST,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,true,false,0413,004,8,47,26,1184724,1844853,2019,10/24/2019 04:04:33 PM,41.729435976,-87.59889411,"(41.729435976, -87.59889411)"
11863723,JC476170,10/17/2019 01:48:00 PM,008XX E 81ST ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,0631,006,8,44,26,1183462,1851479,2019,10/24/2019 04:04:33 PM,41.747647908,-87.603311203,"(41.747647908, -87.603311203)"
11864303,JC476794,10/17/2019 11:54:00 PM,003XX E 71ST ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0322,003,6,69,03,1179971,1858027,2019,10/24/2019 04:04:33 PM,41.765696901,-87.615903076,"(41.765696901, -87.615903076)"
11864333,JC476746,10/17/2019 10:02:00 PM,083XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,false,false,0614,006,21,71,03,1167122,1849507,2019,10/24/2019 04:04:33 PM,41.742601284,-87.663242082,"(41.742601284, -87.663242082)"
11864290,JC476758,10/17/2019 10:40:00 PM,033XX W OHIO ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,true,1121,011,27,23,04A,1153830,1903796,2019,10/24/2019 04:04:33 PM,41.891851273,-87.710502796,"(41.891851273, -87.710502796)"
11870280,JC483979,10/23/2019 07:34:00 PM,093XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,false,false,2221,022,21,73,03,1167315,1842598,2019,10/30/2019 03:56:31 PM,41.72363784,-87.662732163,"(41.72363784, -87.662732163)"
11863665,JC475957,10/17/2019 10:27:00 AM,009XX E 81ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0631,006,8,44,15,1184083,1851493,2019,10/24/2019 04:04:33 PM,41.747671845,-87.60103526,"(41.747671845, -87.60103526)"
11870503,JC483008,10/23/2019 03:45:00 AM,030XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0133,001,4,35,03,1179306,1885032,2019,10/30/2019 03:56:31 PM,41.839816207,-87.617516172,"(41.839816207, -87.617516172)"
11864228,JC476654,10/17/2019 04:37:00 PM,056XX W IRVING PARK RD,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),true,false,1624,016,38,15,03,1138216,1926036,2019,10/25/2019 03:53:15 PM,41.953177006,-87.767307661,"(41.953177006, -87.767307661)"
11865237,JC477757,10/18/2019 06:00:00 PM,024XX E 83RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0423,004,7,46,15,1193703,1850408,2019,10/25/2019 03:56:45 PM,41.744464439,-87.565820727,"(41.744464439, -87.565820727)"
11865303,JC477971,10/18/2019 11:04:00 PM,033XX W DOUGLAS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1021,010,24,29,15,1154129,1893254,2019,10/25/2019 03:56:45 PM,41.862916966,-87.709686019,"(41.862916966, -87.709686019)"
11864919,JC477532,10/18/2019 03:56:00 PM,078XX S NORMAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,0621,006,17,69,15,1174315,1853152,2019,10/25/2019 03:56:45 PM,41.752446899,-87.636778759,"(41.752446899, -87.636778759)"
11865370,JC477963,10/18/2019 10:20:00 PM,079XX S EMERALD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0621,006,17,71,04A,1172678,1852261,2019,10/25/2019 03:56:45 PM,41.750038093,-87.642803858,"(41.750038093, -87.642803858)"
11864330,JC476831,10/18/2019 12:53:00 AM,013XX S THROOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,true,false,1233,012,25,28,15,1167923,1893711,2019,10/25/2019 03:56:45 PM,41.863884884,-87.659036579,"(41.863884884, -87.659036579)"
11864369,JC476841,10/18/2019 01:30:00 AM,036XX S LAKE PARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0212,002,4,36,04A,1182233,1881257,2019,10/25/2019 03:56:45 PM,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
11865554,JC478238,10/18/2019 10:00:00 PM,040XX S FEDERAL ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0213,002,3,38,03,1176371,1877893,2019,10/25/2019 03:56:45 PM,41.820292825,-87.628501189,"(41.820292825, -87.628501189)"
11865257,JC477856,10/18/2019 07:49:00 PM,001XX W 81ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0623,006,17,44,15,1176767,1851276,2019,10/25/2019 03:56:45 PM,41.747244104,-87.627849634,"(41.747244104, -87.627849634)"
11865286,JC477836,10/18/2019 07:53:00 PM,056XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0713,007,16,67,15,1169284,1867330,2019,10/25/2019 03:56:45 PM,41.791463394,-87.654805312,"(41.791463394, -87.654805312)"
11865310,JC477933,10/18/2019 08:45:00 PM,033XX W JACKSON BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1124,011,28,27,03,1154346,1898497,2019,10/25/2019 03:56:45 PM,41.877299992,-87.708749389,"(41.877299992, -87.708749389)"
11865379,JC478039,10/18/2019 11:38:00 PM,005XX N SACRAMENTO BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1221,012,27,23,15,1156154,1903632,2019,10/25/2019 03:56:45 PM,41.891354633,-87.701972177,"(41.891354633, -87.701972177)"
11864993,JC477396,10/18/2019 02:32:00 PM,035XX W GRENSHAW ST,041A,BATTERY,AGGRAVATED - HANDGUN,VACANT LOT / LAND,false,false,1133,011,24,29,04B,1153039,1894832,2019,05/30/2020 03:47:51 PM,41.867268833,-87.713645506,"(41.867268833, -87.713645506)"
11865302,JC477783,10/18/2019 07:17:00 PM,019XX N CAMPBELL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1434,014,1,22,04A,1159397,1912638,2019,04/24/2020 03:45:07 PM,41.91600173,-87.689814038,"(41.91600173, -87.689814038)"
11865769,JC478454,10/18/2019 03:30:00 PM,040XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1115,011,28,26,03,1149555,1899708,2019,10/25/2019 03:56:45 PM,41.880717437,-87.726309284,"(41.880717437, -87.726309284)"
11864974,JC477558,10/18/2019 03:20:00 PM,043XX S CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,true,false,0815,008,22,56,15,1145083,1875502,2019,10/25/2019 03:56:45 PM,41.814378518,-87.743340906,"(41.814378518, -87.743340906)"
11865334,JC477917,10/18/2019 08:12:00 PM,014XX W WINONA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,2033,020,47,3,15,1165593,1934305,2019,10/25/2019 03:56:45 PM,41.975327193,-87.666431006,"(41.975327193, -87.666431006)"
11864403,JC476857,10/18/2019 02:35:00 AM,028XX N MILWAUKEE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1412,014,35,21,03,1153061,1918583,2019,10/25/2019 03:56:45 PM,41.932443405,-87.712934192,"(41.932443405, -87.712934192)"
11865277,JC477833,10/18/2019 08:02:00 PM,001XX E 120TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,0532,005,9,53,03,1179280,1825424,2019,10/25/2019 03:56:45 PM,41.676245873,-87.619426766,"(41.676245873, -87.619426766)"
11864643,JC476969,10/18/2019 08:06:00 AM,033XX W FLOURNOY ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1134,011,24,27,04B,1154134,1896833,2019,05/30/2020 03:47:51 PM,41.872738032,-87.709572199,"(41.872738032, -87.709572199)"
11865378,JC477998,10/18/2019 11:26:00 PM,047XX S DR MARTIN LUTHER KING JR DR,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,true,false,0223,002,3,38,04B,1179661,1873623,2019,04/23/2020 03:44:36 PM,41.808500903,-87.616562762,"(41.808500903, -87.616562762)"
11865284,JC477891,10/18/2019 08:17:00 PM,006XX N KILPATRICK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1111,011,28,25,15,1144869,1903730,2019,10/25/2019 03:56:45 PM,41.891843938,-87.74341454,"(41.891843938, -87.74341454)"
11865394,JC478014,10/18/2019 11:45:00 PM,011XX N LAWNDALE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1112,011,27,23,04B,1151500,1907409,2019,10/25/2019 03:56:45 PM,41.901811797,-87.718964885,"(41.901811797, -87.718964885)"
11865060,JC477526,10/18/2019 03:51:00 PM,131XX S ST LAWRENCE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,0533,005,9,54,04A,1182582,1818252,2019,10/25/2019 03:56:45 PM,41.656489135,-87.607561806,"(41.656489135, -87.607561806)"
11865024,JC477354,10/18/2019 01:49:00 PM,031XX W 64TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0823,008,17,66,03,1156739,1862029,2019,10/25/2019 03:56:45 PM,41.777179176,-87.700948552,"(41.777179176, -87.700948552)"
11865246,JC477809,10/18/2019 07:53:00 PM,031XX W DOUGLAS BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1022,010,24,29,04B,1155684,1893289,2019,10/25/2019 03:56:45 PM,41.862981871,-87.703976806,"(41.862981871, -87.703976806)"
11864602,JC477124,10/18/2019 10:29:00 AM,025XX E 96TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0431,004,10,51,04A,1194955,1841621,2019,10/25/2019 03:56:45 PM,41.720321411,-87.561522051,"(41.720321411, -87.561522051)"
11864788,JC477269,10/18/2019 12:00:00 PM,032XX W FULLERTON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,true,false,1413,014,32,22,04A,1154234,1915771,2019,10/25/2019 03:56:45 PM,41.924703682,-87.708698816,"(41.924703682, -87.708698816)"
11865259,JC477807,10/18/2019 07:35:00 PM,111XX S VERNON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0531,005,9,49,03,1181228,1831044,2019,10/25/2019 03:56:45 PM,41.69162344,-87.612124458,"(41.69162344, -87.612124458)"
11865267,JC477852,10/18/2019 08:08:00 PM,026XX E 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),true,false,0422,004,7,46,15,1195370,1853104,2019,10/25/2019 03:56:45 PM,41.751821511,-87.559623935,"(41.751821511, -87.559623935)"
11865368,JC478002,10/18/2019 11:27:00 PM,015XX E 65TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0321,003,5,42,15,1187662,1861873,2019,10/25/2019 03:56:45 PM,41.776071163,-87.587591156,"(41.776071163, -87.587591156)"
11864389,JC476880,10/18/2019 03:58:00 AM,105XX S AVENUE N,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0432,004,10,52,15,1201183,1835739,2019,10/25/2019 03:56:45 PM,41.70402524,-87.538909775,"(41.70402524, -87.538909775)"
11864370,JC476844,10/18/2019 01:00:00 AM,094XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0633,006,9,44,03,1183206,1842859,2019,10/25/2019 03:56:45 PM,41.723999615,-87.604516733,"(41.723999615, -87.604516733)"
11864750,JC477128,10/18/2019 10:30:00 AM,032XX W 82ND ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0834,008,18,70,04B,1156250,1850048,2019,03/18/2020 03:52:17 PM,41.74431129,-87.703063044,"(41.74431129, -87.703063044)"
11865293,JC477912,10/18/2019 07:40:00 PM,020XX E 69TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,0331,003,5,43,15,1190819,1859616,2019,12/03/2019 03:56:27 PM,41.769802074,-87.576090888,"(41.769802074, -87.576090888)"
11869700,JC483182,10/23/2019 10:05:00 AM,052XX S JUSTINE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0934,009,16,61,04A,1166895,1869916,2019,11/21/2019 03:52:19 PM,41.798611092,-87.663491415,"(41.798611092, -87.663491415)"
