County,Jurisdiction (NCIC),BCS number,Victim Number,Month of Report,Year of Report,Total Victim,Total Suspects,Gender,Race/Ethnicity,Age,Crime Status,Victim/Offender Relationship #1,Victim/Offender Relationship #2,Victim/Offender Relationship #3,Victim/Offender Relationship #4,Month of Incident,Day of month of Incident,Year of Incident,Day of week,Year of Death,Means of death,Location,Precipitating Event,Special Circumstance
30,3009,72930,01,04,1989,01,01,1,H,20,4,40,,,,01,29,1989,1,1989,02,02,90,000
30,3009,73796,01,08,1989,01,01,1,W,32,4,40,,,,08,19,1989,7,1989,03,02,94,000
30,3010,72394,01,02,1989,01,02,1,W,26,4,40,40,,,02,19,1989,1,1989,02,13,90,000
30,3015,73615,01,07,1989,01,01,1,W,29,4,40,,,,07,07,1989,6,1989,02,02,90,000
30,3016,75290,01,09,1989,01,01,1,W,32,4,40,,,,09,09,1989,7,1989,04,06,90,000
30,3019,72991,01,05,1989,01,01,1,H,20,4,40,,,,05,25,1989,5,1989,02,16,94,000
30,3019,74250,01,09,1989,01,01,1,H,31,4,40,,,,09,19,1989,3,1989,04,16,95,000
30,3024,75233,01,12,1989,01,01,1,H,18,4,40,,,,12,14,1989,5,1989,02,16,90,000
33,3313,73359,01,06,1989,01,01,1,W,23,4,40,,,,06,10,1989,7,1989,02,16,94,000
33,3313,74667,01,11,1989,01,01,1,H,28,4,40,,,,11,28,1989,3,1989,02,06,90,000
34,3400,72188,01,01,1989,01,01,1,H,31,4,40,,,,01,27,1989,6,1989,02,01,90,000
34,3400,72410,01,02,1989,01,01,1,B,30,4,40,,,,02,08,1989,4,1989,02,16,94,000
34,3400,73616,01,07,1989,01,01,1,B,32,4,40,,,,07,01,1989,7,1989,02,13,90,000
34,3400,74543,01,10,1989,01,02,1,W,48,4,40,40,,,10,11,1989,4,1989,02,16,90,000
34,3400,74973,01,12,1989,01,01,1,W,21,4,40,,,,12,04,1989,2,1989,02,06,90,000
36,3600,73145,01,05,1989,01,01,1,W,28,4,40,,,,05,30,1989,2,1989,04,02,90,000
36,3600,74677,01,11,1989,01,01,2,W,31,4,40,,,,11,15,1989,4,1989,02,15,90,000
36,3609,75218,01,07,1989,01,01,1,W,21,4,40,,,,07,19,1989,4,1989,02,15,95,000
36,3609,75203,01,12,1989,01,02,2,H,22,4,40,40,,,12,20,1989,4,1989,02,02,90,000
36,3612,73622,01,07,1989,01,02,1,H,34,4,40,40,,,07,27,1989,5,1989,02,16,90,000
37,3700,74114,01,09,1989,01,01,1,B,28,4,40,,,,05,05,1989,6,1989,02,16,95,000
37,3700,74681,01,11,1989,01,01,1,W,33,4,40,,,,03,28,1989,1,1989,02,02,90,000
37,3700,75001,01,12,1989,01,01,1,W,31,4,40,,,,09,22,1989,6,1989,02,13,90,000
37,3701,73813,01,08,1989,01,01,1,W,45,4,40,,,,08,29,1989,3,1989,02,16,94,000
37,3702,72868,01,04,1989,01,01,1,H,25,4,40,,,,02,09,1989,5,1989,02,04,95,000
37,3705,75296,01,07,1989,01,01,1,W,38,4,40,,,,07,15,1989,7,1989,02,15,90,000
37,3706,72201,01,01,1989,01,01,1,W,17,4,40,,,,01,02,1989,2,1989,02,19,90,000
37,3710,74546,01,05,1989,01,01,1,W,32,4,40,,,,05,12,1989,6,1989,02,02,91,000
37,3711,72204,01,01,1989,02,03,1,H,25,4,40,40,40,,01,04,1989,4,1989,04,19,90,000
37,3711,72204,02,01,1989,02,03,1,H,21,4,40,40,40,,01,04,1989,4,1989,02,19,90,000
37,3711,72424,01,02,1989,01,01,1,B,18,4,40,,,,11,04,1988,6,1988,02,16,90,000
37,3711,72430,01,02,1989,01,01,1,W,29,4,40,,,,02,21,1989,3,1989,02,19,90,000
37,3711,72708,01,03,1989,01,02,1,W,80,4,40,40,,,03,19,1989,1,1989,02,02,90,000
37,3711,72948,01,04,1989,01,02,1,H,38,4,40,40,,,04,10,1989,2,1989,02,16,90,000
37,3711,72953,01,04,1989,01,01,1,B,32,4,40,,,,04,22,1989,7,1989,02,16,90,000
37,3711,72956,01,04,1989,01,01,1,H,17,4,40,,,,04,28,1989,6,1989,02,18,90,000
37,3711,73639,01,07,1989,01,02,1,W,47,4,40,40,,,07,08,1989,7,1989,02,02,90,000
37,3711,74264,01,09,1989,01,02,1,W,26,4,40,40,,,09,25,1989,2,1989,02,02,90,000
37,3711,74694,01,11,1989,01,01,2,W,43,4,40,,,,11,23,1989,5,1989,02,16,92,000
38,3801,73091,01,05,1989,01,01,1,W,28,4,40,,,,03,19,1989,1,1989,02,16,94,000
38,3801,73826,01,08,1989,01,01,1,W,32,4,40,,,,07,31,1989,2,1989,02,16,90,000
38,3801,74701,01,11,1989,01,01,1,B,31,4,40,,,,10,13,1989,6,1989,02,02,94,000
39,3900,74548,01,10,1989,01,01,1,W,43,4,40,,,,10,20,1989,6,1989,03,02,91,000
43,4313,72224,01,01,1989,01,01,1,B,34,4,40,,,,01,18,1989,4,1989,03,02,90,000
43,4313,72226,01,01,1989,01,01,1,B,35,4,40,,,,01,20,1989,6,1989,02,16,91,000
43,4313,72228,01,01,1989,01,01,1,W,34,4,40,,,,01,26,1989,5,1989,02,16,94,000
43,4313,74704,01,11,1989,01,01,1,W,42,4,40,,,,11,28,1989,3,1989,02,02,92,000
45,4502,72733,01,03,1989,01,01,1,W,41,4,40,,,,03,12,1989,1,1989,02,16,90,000
49,4905,75294,01,11,1989,01,02,1,W,24,4,40,40,,,11,26,1989,1,1989,02,13,90,000
50,5000,74834,01,11,1989,01,02,1,W,28,4,40,40,,,09,19,1989,3,1989,02,13,90,000
50,5002,74707,01,11,1989,01,01,1,W,36,4,40,,,,11,02,1989,5,1989,02,02,92,000
50,5006,74490,01,10,1989,01,02,1,W,18,4,40,40,,,10,28,1989,7,1989,02,16,92,000
01,0103,78630,01,10,1990,01,02,1,W,29,4,40,40,,,09,27,1990,5,1990,03,14,94,000
01,0105,76666,01,03,1990,01,01,1,W,45,4,40,,,,03,16,1990,6,1990,02,15,90,000
01,0109,78713,01,07,1990,01,01,1,B,18,4,40,,,,07,23,1990,2,1990,02,13,95,000
01,0109,78724,01,08,1990,01,01,1,W,32,4,40,,,,08,03,1990,6,1990,02,13,90,000
01,0109,78726,01,08,1990,01,01,1,B,22,4,40,,,,08,18,1990,7,1990,02,13,90,000
01,0109,78878,01,09,1990,01,01,1,H,45,4,40,,,,09,03,1990,1,1990,02,16,90,000
10,1000,77317,01,05,1990,01,02,1,H,31,4,40,40,,,04,23,1990,2,1990,02,16,90,000
10,1000,79298,01,12,1990,01,01,1,H,32,4,40,,,,07,01,1990,1,1990,02,99,94,000
10,1005,78644,01,10,1990,01,02,1,H,24,4,40,40,,,10,05,1990,6,1990,02,16,95,000
10,1005,79302,01,12,1990,01,01,1,B,25,4,40,,,,12,26,1990,4,1990,02,02,90,000
15,1500,76016,01,01,1990,01,01,1,H,53,4,40,,,,01,06,1990,7,1990,02,16,90,000
15,1500,76818,01,01,1990,01,02,1,W,28,4,40,40,,,01,01,1990,2,1990,02,02,90,000
15,1500,76385,01,02,1990,01,01,1,W,40,4,40,,,,02,19,1990,2,1990,02,16,94,000
15,1503,78645,01,10,1990,01,02,1,H,29,4,40,40,,,10,06,1990,7,1990,02,14,90,000
19,1900,76222,01,01,1990,01,01,1,B,27,4,40,,,,01,23,1990,3,1990,02,16,91,000
19,1900,76223,01,01,1990,01,01,2,W,25,4,40,,,,01,11,1990,5,1990,02,17,90,000
19,1900,76688,01,03,1990,01,01,1,B,32,4,40,,,,03,04,1990,1,1990,02,15,90,000
19,1900,77159,01,05,1990,01,01,1,W,38,4,40,,,,05,22,1990,3,1990,02,02,90,000
19,1900,77158,01,05,1990,01,01,1,B,15,4,40,,,,05,00,1990,,1990,02,06,90,000
19,1900,78211,01,08,1990,01,01,1,B,16,4,40,,,,08,23,1990,5,1990,02,13,90,000
19,1900,79233,01,11,1990,01,01,1,W,28,4,40,,,,11,13,1990,3,1990,02,16,90,000
19,1900,79234,01,11,1990,01,01,1,H,20,4,40,,,,11,23,1990,6,1990,02,16,95,000
19,1915,77173,01,05,1990,01,01,1,B,26,4,40,,,,05,22,1990,1,1990,17,06,91,000
19,1915,78766,01,10,1990,01,01,1,B,30,4,40,,,,10,31,1990,4,1990,02,18,94,000
19,1920,77361,01,06,1990,01,01,1,H,35,4,40,,,,06,21,1990,5,1990,02,13,94,000
19,1920,78248,01,08,1990,01,01,1,B,20,4,40,,,,08,03,1990,6,1990,02,15,94,000
19,1928,79629,01,07,1990,01,01,1,B,20,4,40,,,,07,01,1990,1,1990,02,02,91,000
19,1933,76593,01,03,1990,01,01,1,B,45,4,40,,,,03,11,1990,7,1990,04,13,90,000
19,1933,79106,01,11,1990,01,01,1,B,15,4,40,,,,11,09,1990,5,1990,02,16,95,000
19,1940,79596,01,12,1990,01,01,1,W,36,4,40,,,,12,16,1990,1,1990,02,06,90,000
19,1941,76421,01,02,1990,01,01,1,B,23,4,40,,,,02,09,1990,6,1990,02,16,94,000
19,1942,76120,01,01,1990,01,02,1,B,23,4,40,40,,,01,06,1990,7,1990,02,16,90,000
19,1942,76124,01,01,1990,01,01,1,B,21,4,40,,,,01,11,1990,5,1990,02,16,90,000
19,1942,76332,01,02,1990,01,01,1,H,21,4,40,,,,02,05,1990,2,1990,02,16,90,000
19,1942,76333,01,02,1990,01,01,1,B,31,4,40,,,,02,10,1990,7,1990,02,16,90,000
19,1942,76335,03,02,1990,03,02,1,H,25,4,40,40,,,02,12,1990,2,1990,02,16,94,000
19,1942,76335,02,02,1990,03,02,1,H,37,4,40,40,,,02,12,1990,2,1990,04,16,94,000
19,1942,76335,01,02,1990,03,02,1,H,20,4,40,40,,,02,12,1990,2,1990,04,16,94,000
19,1942,76892,01,03,1990,01,01,1,B,22,4,40,,,,03,25,1990,1,1990,02,02,90,000
19,1942,76893,01,03,1990,01,01,1,H,18,4,40,,,,03,02,1990,6,1990,02,13,90,000
19,1942,76895,01,03,1990,01,01,1,B,28,4,40,,,,03,28,1990,4,1990,02,13,94,000
19,1942,77059,01,04,1990,01,01,1,H,23,4,40,,,,04,29,1990,1,1990,02,15,90,000
19,1942,77250,01,05,1990,01,01,1,H,48,4,40,,,,05,01,1990,3,1990,02,13,95,000
19,1942,77252,01,05,1990,01,01,1,H,27,4,40,,,,05,11,1990,6,1990,02,16,90,000
19,1942,77249,01,05,1990,01,01,1,B,20,4,40,,,,05,05,1990,7,1990,02,06,94,000
19,1942,77503,01,06,1990,01,01,1,H,22,4,40,,,,06,28,1990,5,1990,02,02,90,000
19,1942,77507,01,06,1990,01,01,1,B,21,4,40,,,,06,11,1990,2,1990,02,15,90,000
19,1942,77504,01,06,1990,01,01,1,B,29,4,40,,,,06,24,1990,1,1990,02,13,94,000
19,1942,77848,01,07,1990,01,01,1,W,69,4,40,,,,07,22,1990,1,1990,02,16,92,000
19,1942,77849,01,07,1990,01,01,1,H,31,4,40,,,,07,04,1990,4,1990,02,02,90,000
19,1942,78129,01,08,1990,01,02,1,H,24,4,40,40,,,08,00,1990,,1990,02,16,90,000
19,1942,78131,01,08,1990,01,01,1,H,35,4,40,,,,08,01,1990,4,1990,02,02,90,000
19,1942,78448,01,09,1990,01,01,1,H,36,4,40,,,,09,00,1990,,1990,02,01,95,000
19,1942,78449,01,09,1990,01,01,1,H,25,4,40,,,,09,10,1990,2,1990,02,03,95,000
19,1942,78864,01,10,1990,01,01,1,H,35,4,40,,,,10,01,1990,2,1990,02,16,90,000
19,1942,78861,01,10,1990,01,01,1,W,37,4,40,,,,10,09,1990,3,1990,02,16,94,000
19,1942,78862,01,10,1990,01,01,1,B,22,4,40,,,,10,22,1990,2,1990,02,16,95,000
19,1942,79025,01,11,1990,01,01,1,B,25,4,40,,,,03,07,1990,4,1990,02,13,90,000
19,1942,79029,01,11,1990,01,01,1,B,26,4,40,,,,11,27,1990,3,1990,02,16,90,000
19,1942,79030,01,11,1990,01,02,1,B,29,4,40,40,,,11,11,1990,1,1990,02,16,95,000
19,1942,79031,01,11,1990,01,01,1,B,29,4,40,,,,11,01,1990,5,1990,02,16,95,000
19,1942,79026,01,11,1990,01,01,1,B,24,4,40,,,,11,07,1990,4,1990,02,08,94,000
19,1942,79392,01,12,1990,01,02,1,H,17,4,40,40,,,10,31,1990,4,1990,02,16,94,000
19,1942,79390,01,12,1990,01,01,1,H,41,4,40,,,,12,09,1990,1,1990,02,16,90,000
19,1942,79394,01,12,1990,01,01,1,W,26,4,40,,,,12,14,1990,6,1990,02,02,90,000
19,1942,79395,01,12,1990,01,03,1,B,17,4,40,40,40,,12,21,1990,6,1990,02,16,90,000
19,1942,79396,01,12,1990,01,01,1,B,36,4,40,,,,12,19,1990,4,1990,02,16,95,000
19,1943,76481,01,02,1990,01,01,1,W,43,4,40,,,,02,10,1990,7,1990,02,16,95,000
19,1950,78568,01,09,1990,01,01,1,H,26,4,40,,,,09,15,1990,7,1990,02,06,94,000
19,1953,79684,01,09,1990,01,01,2,W,30,4,40,,,,09,09,1990,1,1990,02,18,90,000
19,1954,76658,01,03,1990,01,01,1,H,15,4,40,,,,03,28,1990,4,1990,02,18,94,000
19,1954,76958,01,04,1990,01,01,1,H,29,4,40,,,,04,18,1990,4,1990,02,02,90,000
19,1975,77596,01,06,1990,01,02,1,W,38,4,40,40,,,06,02,1990,7,1990,04,02,90,000
19,1975,79274,01,11,1990,01,08,1,W,33,4,40,40,40,40,11,14,1990,4,1990,02,15,94,000
19,1976,79400,01,12,1990,01,01,1,H,38,4,40,,,,12,00,1990,,1990,02,02,94,000
19,1977,79275,01,11,1990,01,01,1,B,26,4,40,,,,11,12,1990,2,1990,02,01,90,000
19,1984,79677,01,11,1990,01,01,1,W,21,4,40,,,,11,20,1990,3,1990,02,15,94,000
23,2300,79277,01,11,1990,01,01,1,W,47,4,40,,,,10,29,1990,2,1990,02,17,90,000
30,3000,77960,01,07,1990,01,01,1,H,18,4,40,,,,07,31,1990,3,1990,02,13,94,000
30,3008,77621,01,03,1990,01,01,1,H,22,4,40,,,,03,16,1990,6,1990,02,06,92,000
30,3009,76140,01,01,1990,01,01,1,O,29,4,40,,,,01,11,1990,5,1990,02,04,94,000
30,3014,78715,01,07,1990,01,01,1,W,27,4,40,,,,07,25,1990,4,1990,02,15,94,000
30,3015,77678,01,07,1990,01,01,1,H,27,4,40,,,,07,10,1990,3,1990,02,02,90,000
30,3021,76609,01,03,1990,01,01,1,W,28,4,40,,,,03,28,1990,4,1990,02,16,95,000
30,3022,78292,01,04,1990,01,01,1,H,28,4,40,,,,04,04,1990,4,1990,02,15,95,000
30,3032,78221,01,08,1990,01,01,1,W,36,4,40,,,,08,14,1990,3,1990,02,16,90,000
31,3100,79679,01,06,1990,01,01,1,W,37,4,40,,,,06,15,1990,6,1990,02,19,90,000
33,3310,76244,01,01,1990,01,02,1,W,34,4,40,40,,,01,16,1990,3,1990,02,13,90,000
33,3313,76389,01,02,1990,01,01,1,W,34,4,40,,,,02,04,1990,1,1990,02,16,92,000
33,3318,77715,01,06,1990,01,04,1,H,25,4,40,40,40,40,06,28,1990,6,1990,02,02,95,000
33,3325,78458,01,09,1990,01,01,1,H,30,4,40,,,,09,30,1990,1,1990,02,16,92,000
33,3332,79258,01,10,1990,01,01,1,H,38,4,40,,,,10,18,1990,5,1990,02,16,90,000
34,3400,76913,01,04,1990,01,01,1,F,52,4,40,,,,04,10,1990,3,1990,02,02,90,000
34,3400,79135,01,11,1990,01,01,1,W,37,4,40,,,,11,17,1990,2,1990,02,16,90,000
34,3404,77129,01,04,1990,01,02,1,W,40,4,40,40,,,04,16,1990,2,1990,02,02,90,000
36,3601,76514,01,03,1990,02,01,1,W,43,4,40,,,,03,13,1990,3,1990,02,16,90,000
36,3601,76514,02,03,1990,02,01,1,W,17,4,40,,,,03,13,1990,3,1990,02,16,90,000
36,3604,79503,01,09,1990,01,01,1,W,25,4,40,,,,09,01,1990,7,1990,04,16,95,000
36,3605,76156,01,01,1990,01,01,1,H,27,4,40,,,,01,25,1990,5,1990,02,99,94,000
36,3612,77711,01,04,1990,01,01,1,B,43,4,40,,,,04,30,1990,2,1990,02,16,91,000
36,3616,78230,01,08,1990,01,02,1,H,19,4,40,40,,,08,00,1990,,1990,02,19,90,000
37,3711,77276,01,05,1990,01,02,1,H,29,4,40,40,,,02,09,1990,6,1990,02,16,90,000
37,3711,77278,01,05,1990,01,03,1,H,24,4,40,40,40,,05,21,1990,2,1990,02,17,90,000
37,3711,77530,01,06,1990,01,02,1,W,27,4,40,40,,,04,08,1990,1,1990,02,16,90,000
37,3711,77532,01,06,1990,01,02,1,H,21,4,40,40,,,06,16,1990,7,1990,02,02,90,000
37,3711,77533,01,06,1990,01,01,1,W,41,4,40,,,,06,20,1990,4,1990,02,16,90,000
37,3711,77976,01,07,1990,01,02,1,W,29,4,40,40,,,07,21,1990,7,1990,02,16,92,000
37,3711,78743,01,08,1990,01,01,1,W,30,4,40,,,,08,06,1990,2,1990,02,15,90,000
37,3711,78598,01,09,1990,01,01,1,W,17,4,40,,,,09,08,1990,7,1990,02,19,90,000
37,3711,78600,01,09,1990,01,02,1,W,22,4,40,40,,,09,13,1990,5,1990,02,06,95,000
37,3711,78599,01,09,1990,01,01,1,X,39,4,40,,,,09,11,1990,3,1990,02,02,92,000
37,3711,79145,01,11,1990,01,01,1,H,33,4,40,,,,11,01,1990,5,1990,02,19,90,000
37,3711,79146,01,11,1990,01,02,1,W,23,4,40,40,,,11,11,1990,7,1990,02,13,94,000
37,3711,79668,01,12,1990,01,02,1,H,00,4,40,40,,,12,05,1990,4,1990,02,13,90,000
37,3711,79669,01,12,1990,01,01,1,W,20,4,40,,,,12,06,1990,5,1990,02,02,90,000
38,3801,76354,01,02,1990,01,02,1,W,44,4,40,40,,,02,16,1990,6,1990,02,13,94,000
38,3801,77290,01,05,1990,01,02,1,O,34,4,40,40,,,05,17,1990,5,1990,02,02,94,000
38,3801,78939,01,10,1990,01,01,1,B,64,4,40,,,,10,23,1990,3,1990,02,07,94,000
38,3801,79050,01,11,1990,01,01,1,O,33,4,40,,,,09,11,1990,3,1990,02,16,90,000
38,3801,79051,01,11,1990,01,01,1,W,56,4,40,,,,10,16,1990,3,1990,02,02,90,000
38,3801,79455,01,12,1990,01,02,1,F,44,4,40,40,,,08,24,1990,6,1990,02,02,91,000
39,3900,79457,01,12,1990,01,01,1,H,18,4,40,,,,12,26,1990,4,1990,02,03,94,000
39,3905,76505,01,02,1990,01,01,1,W,39,4,40,,,,02,10,1990,7,1990,02,16,91,000
39,3905,79523,01,09,1990,01,01,1,W,31,4,40,,,,09,28,1990,6,1990,02,13,90,000
40,4005,76638,01,03,1990,01,01,1,W,36,4,40,,,,03,26,1990,2,1990,02,01,90,000
43,4313,78617,01,09,1990,01,01,1,H,22,4,40,,,,09,12,1990,4,1990,02,16,90,000
43,4314,79524,01,09,1990,01,01,1,W,31,4,40,,,,09,24,1990,2,1990,02,02,90,000
49,4905,79686,01,09,1990,01,01,1,W,31,4,40,,,,09,15,1990,7,1990,02,16,90,000
52,5201,76735,01,02,1990,01,01,1,W,47,4,40,,,,02,08,1990,5,1990,02,16,90,000
54,5407,76565,01,03,1990,01,01,1,H,30,4,40,,,,03,18,1990,1,1990,02,02,90,000
56,5604,79691,01,10,1990,01,01,1,H,47,4,40,,,,10,06,1990,7,1990,02,16,90,000
57,5700,77954,01,06,1990,01,01,1,H,47,4,40,,,,06,15,1990,6,1990,02,02,94,000
57,5704,77874,01,07,1990,01,01,1,W,43,4,40,,,,07,15,1990,1,1990,02,16,95,000
19,191R,77578,01,06,1990,01,01,1,H,16,4,40,,,,06,09,1990,7,1990,02,02,94,000
01,0109,81011,01,01,1991,01,01,1,B,26,4,40,,,,01,02,1991,4,1991,02,16,90,000
01,0109,81288,01,04,1991,01,01,1,B,29,4,40,,,,04,19,1991,6,1991,02,16,90,000
01,0109,82477,01,08,1991,01,01,1,B,31,4,40,,,,08,17,1991,7,1991,02,16,90,000
01,0109,83710,01,12,1991,01,01,1,H,36,4,30,,,,12,23,1991,1,1991,02,12,92,000
01,0109,83709,01,12,1991,01,01,1,B,22,4,40,,,,12,23,1991,2,1991,02,16,90,000
04,0400,82863,01,09,1991,01,01,1,W,40,4,40,,,,09,14,1991,7,1991,02,16,91,000
07,0700,80878,01,04,1991,01,01,1,H,20,4,40,,,,04,25,1991,5,1991,03,02,90,000
07,0701,80867,01,01,1991,01,01,1,W,35,4,40,,,,01,23,1991,4,1991,02,06,90,000
09,0902,82295,01,08,1991,01,01,1,W,47,4,40,,,,08,21,1991,4,1991,02,01,90,000
10,1005,80022,01,01,1991,01,01,1,H,37,4,40,,,,01,13,1991,1,1991,02,16,92,000
10,1005,82298,01,08,1991,01,01,1,H,20,4,40,,,,08,22,1991,5,1991,02,02,90,000
15,1500,81503,01,06,1991,01,01,1,B,25,4,40,,,,06,06,1991,5,1991,04,02,90,000
15,1508,83326,01,09,1991,01,01,1,H,38,4,40,,,,09,20,1991,6,1991,02,02,94,000
19,1900,80047,01,01,1991,01,01,1,W,42,4,40,,,,01,04,1991,6,1991,04,02,92,000
19,1900,80048,01,01,1991,01,01,1,H,28,4,40,,,,01,01,1991,3,1991,02,16,92,000
19,1900,81159,01,04,1991,01,01,1,W,25,4,40,,,,04,24,1991,4,1991,02,13,94,000
19,1900,82584,01,08,1991,01,01,1,B,33,4,40,,,,08,15,1991,5,1991,02,13,90,000
19,1900,82883,01,09,1991,01,01,1,B,27,4,40,,,,09,02,1991,2,1991,02,16,90,000
19,1901,80254,01,02,1991,01,01,1,H,17,4,40,,,,02,07,1991,5,1991,02,06,94,000
19,1901,80632,01,03,1991,01,01,1,H,32,4,40,,,,03,29,1991,6,1991,04,06,94,000
19,1903,82586,01,08,1991,01,01,1,H,15,4,40,,,,08,28,1991,4,1991,02,16,93,000
19,1908,80829,01,03,1991,01,01,1,B,45,4,40,,,,03,08,1991,6,1991,02,16,90,000
19,1910,80403,01,02,1991,01,01,1,O,22,4,40,,,,02,02,1991,7,1991,02,03,94,000
19,1910,81427,01,05,1991,01,01,2,U,42,4,40,,,,05,15,1991,4,1991,01,99,92,000
19,1915,80408,01,02,1991,02,01,1,S,22,4,40,,,,02,12,1991,3,1991,02,02,90,000
19,1915,80408,02,02,1991,02,01,1,S,34,4,40,,,,02,12,1991,3,1991,02,02,90,000
19,1916,82857,01,01,1991,01,01,1,W,26,4,40,,,,01,21,1991,2,1991,04,02,90,000
19,1917,80830,01,03,1991,01,01,1,H,40,4,40,,,,03,23,1991,7,1991,03,02,90,000
19,1920,80231,01,01,1991,01,01,1,B,27,4,40,,,,01,06,1991,1,1991,02,08,94,000
19,1922,83599,01,12,1991,01,01,1,H,25,4,40,,,,12,06,1991,6,1991,04,16,90,000
19,1928,83375,01,10,1991,01,02,1,H,31,4,40,40,,,10,27,1991,1,1991,02,16,90,000
19,1933,81858,01,07,1991,01,01,1,B,25,4,40,,,,07,17,1991,4,1991,02,16,95,000
19,1933,82215,01,08,1991,01,01,1,B,21,4,40,,,,08,13,1991,3,1991,02,16,94,000
19,1941,83874,01,07,1991,01,01,1,H,22,4,40,,,,07,29,1991,2,1991,02,02,90,000
19,1941,82026,01,07,1991,01,01,1,B,26,4,30,,,,07,14,1991,1,1991,02,16,92,000
19,1941,82489,01,08,1991,01,01,1,P,17,4,40,,,,08,31,1991,7,1991,02,16,94,000
19,1941,82895,01,09,1991,01,01,1,B,39,4,40,,,,09,29,1991,1,1991,02,15,95,000
19,1942,80129,01,01,1991,01,01,1,H,26,4,40,,,,01,01,1991,3,1991,04,16,95,000
19,1942,80130,01,01,1991,01,01,1,B,36,4,40,,,,01,09,1991,4,1991,04,16,95,000
19,1942,80131,01,01,1991,01,01,2,B,27,4,40,,,,01,13,1991,1,1991,02,02,95,000
19,1942,80388,01,02,1991,01,01,1,B,74,4,40,,,,02,16,1991,7,1991,02,02,90,000
19,1942,80390,01,02,1991,01,01,1,W,35,4,40,,,,02,03,1991,1,1991,02,16,91,000
19,1942,80391,01,02,1991,01,01,1,H,32,4,40,,,,02,11,1991,2,1991,02,16,94,000
19,1942,80582,01,03,1991,01,01,1,H,51,4,40,,,,03,05,1991,3,1991,02,02,90,000
19,1942,80584,01,03,1991,01,01,1,O,25,4,40,,,,03,19,1991,3,1991,02,16,94,000
19,1942,80971,01,04,1991,01,01,1,B,15,4,40,,,,04,05,1991,6,1991,02,06,94,000
19,1942,81250,01,05,1991,01,02,1,W,27,4,40,40,,,05,23,1991,5,1991,02,16,90,000
19,1942,81955,01,07,1991,01,01,1,W,23,4,40,,,,07,20,1991,7,1991,02,02,94,000
19,1942,82417,01,08,1991,01,03,1,W,53,4,40,40,40,,08,17,1991,7,1991,02,07,94,000
19,1942,82415,01,08,1991,01,01,1,H,26,4,40,,,,08,03,1991,7,1991,02,02,90,000
19,1942,82737,01,09,1991,01,01,1,W,25,4,40,,,,09,15,1991,1,1991,02,13,90,000
19,1942,82738,01,09,1991,01,01,1,H,22,4,40,,,,09,17,1991,3,1991,02,16,90,000
19,1942,83026,01,10,1991,01,02,1,H,24,4,40,40,,,07,12,1991,6,1991,02,16,90,000
19,1942,83027,01,10,1991,01,01,1,H,32,4,40,,,,10,26,1991,7,1991,02,02,94,000
19,1942,83030,01,10,1991,01,04,1,B,18,4,40,40,40,40,10,07,1991,2,1991,02,16,94,000
19,1942,83276,01,11,1991,01,01,1,H,18,4,40,,,,11,14,1991,5,1991,02,06,90,000
19,1942,83275,01,11,1991,01,01,1,H,25,4,40,,,,11,01,1991,6,1991,02,16,90,000
19,1942,83279,01,11,1991,01,01,1,B,27,4,40,,,,11,29,1991,6,1991,02,16,90,000
19,1943,81085,01,04,1991,01,01,1,H,28,4,40,,,,04,30,1991,3,1991,02,14,90,000
19,1943,81352,01,05,1991,01,01,1,B,29,4,40,,,,05,18,1991,7,1991,02,02,90,000
19,1943,83543,01,11,1991,01,01,1,B,33,4,40,,,,11,00,1991,,1991,02,04,90,000
19,1947,81050,01,04,1991,01,01,1,H,17,4,40,,,,04,07,1991,7,1991,02,08,94,000
19,1952,83382,01,10,1991,01,01,1,H,00,4,40,,,,10,00,1991,,1991,04,16,90,000
19,1962,80852,01,04,1991,01,01,1,W,27,4,40,,,,04,12,1991,6,1991,02,15,94,000
19,1965,84094,01,05,1991,01,01,1,H,30,4,40,,,,05,00,1991,,1991,02,19,90,000
19,1965,84095,01,07,1991,01,01,1,W,28,4,40,,,,07,28,1991,1,1991,04,19,90,000
19,1965,84096,01,07,1991,01,04,1,B,35,4,40,40,40,40,07,00,1991,,1991,02,16,94,000
19,1965,84098,01,11,1991,01,01,1,W,37,4,40,,,,11,00,1991,,1991,02,15,90,000
19,1965,83947,01,12,1991,01,01,1,B,16,4,40,,,,12,08,1991,1,1991,04,04,94,000
19,1968,82903,01,09,1991,01,01,1,H,33,4,40,,,,09,21,1991,7,1991,02,16,90,000
19,1968,83385,01,10,1991,01,01,1,W,23,4,40,,,,10,14,1991,2,1991,07,16,95,000
19,1975,82742,01,09,1991,01,02,1,B,28,4,40,40,,,09,02,1991,2,1991,03,02,94,000
19,1977,83552,01,11,1991,01,01,1,B,17,4,40,,,,11,18,1991,2,1991,02,04,94,000
19,1996,82036,01,07,1991,01,01,1,W,23,4,40,,,,07,15,1991,2,1991,02,15,92,000
27,2700,84086,01,07,1991,01,01,1,H,37,4,40,,,,07,18,1991,5,1991,02,20,90,000
30,3019,82165,01,08,1991,01,01,1,H,21,4,40,,,,08,05,1991,2,1991,02,02,94,000
30,3035,81831,01,06,1991,01,01,2,W,43,4,40,,,,06,10,1991,2,1991,02,01,90,000
33,3300,81448,01,05,1991,01,02,1,W,27,4,40,40,,,05,13,1991,2,1991,02,02,90,000
